player_id,team_id,role,game_id,series_id,competition_id,season,split_id,stage_id,participated,participation_source,participation_method,participation_provenance
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_48005,oe-series:3053cdbc8f371fd560179685,LCS,2024,LCS:2024:spring,LCS:2024:spring:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=10975
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_63490,oe-series:f6dd8ddf32187b1cfa57c3ee,LCS,2024,LCS:2024:spring,LCS:2024:spring:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=29534
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_64794,oe-series:740b473269c15e78317cc8ab,LCS,2024,LCS:2024:spring,LCS:2024:spring:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=30211
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_64986,oe-series:67d11928d59177b0e1eb9e50,LCS,2024,LCS:2024:spring,LCS:2024:spring:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=30703
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_67535,oe-series:d5e4668a3983f49934b369b6,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=33374
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_67577,oe-series:d5e4668a3983f49934b369b6,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=33523
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_68149,oe-series:d5e4668a3983f49934b369b6,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=33446
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_68851,oe-series:eaac9b8275b488ea4b139374,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=34850
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_68865,oe-series:eaac9b8275b488ea4b139374,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=34867
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_68881,oe-series:eaac9b8275b488ea4b139374,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=34879
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_69263,oe-series:eaac9b8275b488ea4b139374,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=34838
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_69326,oe-series:eaac9b8275b488ea4b139374,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=34886
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_74883,oe-series:d3f74356a654336cd4abdda6,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=38522
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_74914,oe-series:d3f74356a654336cd4abdda6,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=38594
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_75223,oe-series:d3f74356a654336cd4abdda6,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=38510
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT01_75269,oe-series:d3f74356a654336cd4abdda6,LCS,2024,LCS:2024:spring,LCS:2024:spring:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=38563
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_105970,oe-series:cda9591403ae5118c6fbc000,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=67166
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_106132,oe-series:cda9591403ae5118c6fbc000,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=67183
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_112875,oe-series:72d8ac0e86f167f4224b45eb,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=71522
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_112899,oe-series:72d8ac0e86f167f4224b45eb,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=71534
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_123083,oe-series:18d3e6a28bfcfd06b0acfd8f,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=75470
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_124086,oe-series:18d3e6a28bfcfd06b0acfd8f,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=75482
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_145942,oe-series:81198b6f2917674eb487bbdf,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=95450
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_146982,oe-series:81198b6f2917674eb487bbdf,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=95462
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_153566,oe-series:ff9ad495b2a922b3c26dc6a4,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=98815
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_153605,oe-series:ff9ad495b2a922b3c26dc6a4,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=98827
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_154127,oe-series:ff9ad495b2a922b3c26dc6a4,LCS,2024,LCS:2024:summer,LCS:2024:summer:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=98834
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_256435,oe-series:6f08eb3f7f6d93023a2da2fb,LCS,2025,LCS:2025:split2,LCS:2025:split2:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=49454
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_256446,oe-series:6f08eb3f7f6d93023a2da2fb,LCS,2025,LCS:2025:split2,LCS:2025:split2:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=49483
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_263190,oe-series:a2a2bbbb259d14da6107a973,LCS,2025,LCS:2025:split2,LCS:2025:split2:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=54103
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_263200,oe-series:a2a2bbbb259d14da6107a973,LCS,2025,LCS:2025:split2,LCS:2025:split2:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=54115
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_263222,oe-series:a2a2bbbb259d14da6107a973,LCS,2025,LCS:2025:split2,LCS:2025:split2:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=54122
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_291885,oe-series:6e41dfd90effb7d862726b32,LCS,2025,LCS:2025:split3,LCS:2025:split3:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=86594
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_291895,oe-series:6e41dfd90effb7d862726b32,LCS,2025,LCS:2025:split3,LCS:2025:split3:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2025_LoL_esports_match_data_from_OraclesElixir.csv#line=86606
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_43475,oe-series:842d502e55e03bc02b65d156,LCS,2024,LCS:2024:spring,LCS:2024:spring:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=13406
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT02_45768,oe-series:d90f4e67da69e7b9fd1296f6,LCS,2024,LCS:2024:spring,LCS:2024:spring:regular,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=13658
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT03_135537,oe-series:fdbbefb3994ee4caab19120a,LCS,2024,LCS:2024:summer,LCS:2024:summer:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=101551
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT03_135590,oe-series:fdbbefb3994ee4caab19120a,LCS,2024,LCS:2024:summer,LCS:2024:summer:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=101563
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT03_136527,oe-series:fdbbefb3994ee4caab19120a,LCS,2024,LCS:2024:summer,LCS:2024:summer:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=101539
oe:player:007be3acd5669d100711b13d79e2336,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,LOLTMNT03_139277,oe-series:1f60740c73f754fcab35d813,LCS,2024,LCS:2024:summer,LCS:2024:summer:playoffs,true,src_oracles_elixir,RETROSPECTIVE_PLAYER_GAME_ROW,data/raw/oracles_elixir/2024_LoL_esports_match_data_from_OraclesElixir.csv#line=103502
